"","card","rankCategory","trump","numSuitInHand","tricksToWin0","tricksToWin1","tricksToWin2","tricksToWin3","tricksLeft"
"1776","JC","high",TRUE,2,4,-1,1,-1,4
"1777","9C","mediumhigh",TRUE,1,3,-1,1,-1,3
"1778","KD","veryhigh",FALSE,2,2,-1,1,-1,2
"1779","AC","veryhigh",FALSE,4,3,1,5,3,10
"1780","TC","high",FALSE,3,2,0,4,1,5
"1781","AD","veryhigh",FALSE,3,2,3,4,2,10
"1782","6H","mediumlow",FALSE,2,1,3,4,2,9
"1783","4C","low",FALSE,4,0,2,2,1,4
"1784","7D","mediumlow",FALSE,2,4,1,3,1,10
"1785","KC","veryhigh",FALSE,5,3,-1,3,0,6
"1786","AC","veryhigh",FALSE,4,2,-1,3,0,5
"1787","QC","high",FALSE,3,1,-2,3,0,3
"1788","7S","mediumlow",FALSE,3,5,0,3,1,10
"1789","AH","veryhigh",FALSE,2,4,0,2,1,8
"1790","9S","mediumhigh",FALSE,2,3,0,2,1,7
"1791","TC","high",TRUE,2,2,-1,1,1,4
"1792","2S","low",FALSE,1,1,-1,1,1,3
"1793","AS","veryhigh",FALSE,3,3,2,2,2,10
"1794","8D","mediumhigh",FALSE,2,2,2,2,2,9
"1795","7C","mediumlow",TRUE,3,1,1,1,2,6
"1796","4S","low",TRUE,3,1,1,6,1,10
"1797","4C","low",FALSE,1,0,1,1,-1,2
"1798","JS","high",TRUE,3,3,5,0,1,10
"1799","TH","high",FALSE,2,2,4,0,1,8
"1800","TC","high",FALSE,2,1,0,0,0,2
"1801","TD","high",TRUE,3,2,3,3,3,10
"1802","4S","low",FALSE,1,1,2,3,1,6
"1803","2D","low",TRUE,1,0,1,2,1,3
"1804","2S","low",FALSE,3,4,2,3,0,10
"1805","7S","mediumlow",FALSE,1,3,-1,3,0,6
"1806","6C","mediumlow",FALSE,2,2,-2,2,0,3
"1807","8H","mediumhigh",FALSE,3,3,2,5,1,10
"1808","JC","high",FALSE,1,2,2,4,-2,5
"1809","9D","mediumhigh",TRUE,2,1,2,4,-2,4
"1810","5D","low",FALSE,4,1,1,8,2,10
"1811","3D","low",FALSE,3,0,1,8,1,8
"1812","JD","high",FALSE,5,3,1,5,0,10
"1813","AH","veryhigh",FALSE,2,2,1,5,0,9
"1814","9S","mediumhigh",TRUE,2,1,1,5,0,8
"1815","4H","low",FALSE,1,0,1,5,-1,6
"1816","2C","low",FALSE,4,1,5,3,2,10
"1817","AH","veryhigh",FALSE,4,1,3,3,5,10
"1818","5H","low",FALSE,3,0,3,3,5,9
"1819","QH","high",FALSE,2,-1,3,3,5,8
"1820","2S","low",FALSE,2,-2,3,3,5,7
"1821","AH","veryhigh",FALSE,4,2,4,2,0,10
"1822","5C","low",FALSE,4,1,4,2,0,9
"1823","9C","mediumhigh",FALSE,2,0,3,0,0,5
"1824","9C","mediumhigh",FALSE,1,2,4,2,1,10
"1825","JD","high",TRUE,1,1,3,1,1,7
"1826","8S","mediumhigh",FALSE,5,0,3,1,1,6
"1827","8D","mediumhigh",TRUE,3,2,3,2,5,10
"1828","8H","mediumhigh",FALSE,1,1,2,2,0,3
"1829","JD","high",FALSE,1,2,1,3,5,10
"1830","5H","low",FALSE,2,1,1,2,4,7
"1831","6C","mediumlow",TRUE,1,0,0,1,2,2
"1832","KC","veryhigh",FALSE,6,4,1,4,2,10
"1833","AC","veryhigh",FALSE,5,3,1,4,2,9
"1834","KH","veryhigh",FALSE,2,2,1,4,2,8
"1835","3S","low",TRUE,2,1,1,4,2,7
"1836","3H","low",FALSE,1,0,1,3,2,5
"1837","TD","high",FALSE,2,1,2,8,1,10
"1838","JH","high",FALSE,3,2,3,1,2,10
"1839","JC","high",TRUE,2,1,2,0,2,7
"1840","6D","mediumlow",FALSE,2,0,2,0,2,6
"1841","3S","low",FALSE,3,-1,2,0,1,4
"1842","4D","low",FALSE,2,2,3,2,4,10
"1843","JS","high",FALSE,2,1,2,2,4,8
"1844","9H","mediumhigh",FALSE,2,0,2,0,2,3
"1845","QD","high",FALSE,4,3,3,4,1,10
"1846","KH","veryhigh",FALSE,4,2,5,1,1,10
"1847","JD","high",FALSE,2,1,5,1,1,9
"1848","4S","low",TRUE,1,0,4,0,0,5
"1849","AD","veryhigh",FALSE,5,2,3,2,4,10
"1850","QD","high",FALSE,4,1,3,2,4,9
"1851","4C","low",FALSE,3,0,1,2,4,6
"1852","JD","high",FALSE,2,2,3,2,2,10
"1853","6H","mediumlow",FALSE,4,1,3,1,2,8
"1854","2H","low",FALSE,3,0,2,1,1,5
"1855","6S","mediumlow",FALSE,5,3,3,1,2,10
"1856","5H","low",FALSE,2,2,3,-1,2,7
"1857","9H","mediumhigh",FALSE,1,1,2,-1,2,5
"1858","3H","low",FALSE,2,2,2,5,0,10
"1859","6H","mediumlow",FALSE,1,1,1,5,0,8
"1860","TS","high",FALSE,1,0,0,4,-1,4
"1861","9C","mediumhigh",TRUE,3,1,3,5,2,10
"1862","8S","mediumhigh",FALSE,2,0,3,5,2,9
"1863","7C","mediumlow",TRUE,1,-1,3,2,0,3
"1864","QD","high",FALSE,1,-2,3,2,0,2
"1865","5H","low",FALSE,3,2,2,2,5,10
"1866","3H","low",FALSE,2,1,1,1,5,7
"1867","KD","veryhigh",FALSE,3,0,1,-1,4,3
"1868","AD","veryhigh",FALSE,2,-1,1,-1,4,2
"1869","5H","low",FALSE,2,2,3,3,1,10
"1870","KD","veryhigh",FALSE,3,1,3,1,1,7
"1871","2C","low",TRUE,1,0,3,1,1,6
"1872","5C","low",FALSE,4,2,3,6,0,10
"1873","3C","low",FALSE,2,1,3,5,0,8
"1874","5S","low",FALSE,2,0,2,3,-2,2
"1875","3D","low",FALSE,3,3,3,2,4,10
"1876","QC","high",FALSE,1,2,3,1,4,8
"1877","TS","high",TRUE,2,1,3,1,4,7
"1878","TC","high",FALSE,3,0,4,5,0,10
"1879","6S","mediumlow",TRUE,3,3,2,5,1,10
"1880","TH","high",FALSE,3,2,2,3,-1,5
"1881","7H","mediumlow",FALSE,2,3,1,5,2,10
"1882","9S","mediumhigh",FALSE,3,2,1,2,1,5
"1883","KS","veryhigh",FALSE,1,1,1,2,-1,2
"1884","9S","mediumhigh",TRUE,6,5,1,2,1,10
"1885","6D","mediumlow",FALSE,2,4,1,1,1,8
"1886","2S","low",TRUE,3,3,1,1,-2,4
"1887","JD","high",FALSE,1,2,1,1,-2,3
"1888","TS","high",TRUE,2,1,1,1,-2,2
"1889","3D","low",FALSE,2,2,3,2,4,10
"1890","TC","high",FALSE,2,1,0,2,4,6
"1891","3S","low",TRUE,1,0,0,2,4,5
"1892","4H","low",FALSE,2,2,1,4,5,10
"1893","5C","low",FALSE,3,1,0,3,4,6
"1894","JC","high",FALSE,2,0,0,3,3,4
"1895","KD","veryhigh",FALSE,1,-1,0,3,2,2
"1896","KS","veryhigh",FALSE,4,1,6,1,1,10
"1897","4D","low",FALSE,4,0,7,3,1,10
"1898","JH","high",FALSE,1,3,4,3,1,10
"1899","4D","low",FALSE,2,2,4,3,1,9
"1900","2S","low",TRUE,4,1,3,3,1,7
"1901","AC","veryhigh",FALSE,3,2,4,1,2,10
"1902","3C","low",FALSE,2,1,4,1,2,9
"1903","AH","veryhigh",FALSE,3,4,4,0,0,10
"1904","TH","high",FALSE,2,3,4,0,0,9
"1905","AD","veryhigh",FALSE,3,2,3,0,0,7
"1906","6D","mediumlow",FALSE,2,1,3,0,0,6
"1907","5H","low",FALSE,1,0,0,0,0,2
"1908","8C","mediumhigh",FALSE,5,2,3,5,1,10
"1909","3C","low",FALSE,4,1,2,5,1,8
"1910","8H","mediumhigh",TRUE,1,0,1,5,0,5
"1911","AS","veryhigh",FALSE,6,1,3,4,3,10
"1912","4S","low",FALSE,5,0,3,4,3,9
"1913","QS","high",FALSE,4,-1,2,3,3,6
"1914","9S","mediumhigh",FALSE,3,-2,2,1,3,3
"1915","AD","veryhigh",FALSE,4,2,4,4,1,10
"1916","KS","veryhigh",FALSE,3,1,4,4,1,9
"1917","6C","mediumlow",TRUE,1,0,4,4,1,8
"1918","8D","mediumhigh",FALSE,2,-1,4,2,-2,2
"1919","AS","veryhigh",FALSE,3,2,3,1,5,10
"1920","KD","veryhigh",FALSE,2,1,3,1,5,9
"1921","AC","veryhigh",TRUE,2,2,1,3,3,10
"1922","9D","mediumhigh",FALSE,2,1,1,3,3,9
"1923","7S","mediumlow",FALSE,2,0,1,0,2,4
"1924","4S","low",FALSE,5,0,3,7,1,10
"1925","JS","high",FALSE,4,-1,2,6,1,7
"1926","7S","mediumlow",TRUE,1,1,4,2,5,10
"1927","2C","low",FALSE,1,0,3,1,3,5
"1928","AD","veryhigh",FALSE,3,2,3,2,2,10
"1929","6D","mediumlow",FALSE,2,1,3,2,2,9
"1930","2C","low",FALSE,4,0,1,2,2,6
"1931","QH","high",FALSE,4,3,4,2,3,10
"1932","2S","low",FALSE,3,2,4,2,2,8
"1933","AD","veryhigh",TRUE,1,1,4,1,1,5
"1934","2H","low",FALSE,3,0,4,1,1,4
"1935","AC","veryhigh",FALSE,2,4,2,0,3,10
"1936","4S","low",TRUE,4,3,2,0,3,9
"1937","QH","high",FALSE,2,2,1,0,1,5
"1938","JS","high",TRUE,2,1,1,0,0,3
"1939","AH","veryhigh",FALSE,5,2,2,5,2,10
"1940","8D","mediumhigh",FALSE,3,1,2,5,2,9
"1941","2H","low",FALSE,4,0,0,4,1,4
"1942","4S","low",FALSE,4,1,3,2,5,10
"1943","6C","mediumlow",TRUE,1,0,2,1,3,5
"1944","2S","low",FALSE,2,-1,2,1,2,3
"1945","AC","veryhigh",FALSE,3,5,0,2,4,10
"1946","AD","veryhigh",TRUE,4,4,0,2,4,9
"1947","QD","high",TRUE,3,3,0,2,4,8
"1948","4C","low",FALSE,2,2,0,2,4,7
"1949","5C","low",FALSE,1,1,0,1,3,4
"1950","4C","low",TRUE,2,2,3,1,5,10
"1951","KH","veryhigh",FALSE,2,1,3,1,4,8
"1952","3S","low",FALSE,2,0,3,1,4,7
"1953","2H","low",FALSE,5,0,3,4,4,10
"1954","2H","low",FALSE,3,1,3,2,3,10
"1955","8D","mediumhigh",TRUE,1,0,3,-1,3,6
"1956","9S","mediumhigh",FALSE,2,-1,3,-1,0,2
"1957","KD","veryhigh",FALSE,4,5,1,1,2,10
"1958","TH","high",TRUE,4,4,1,1,2,9
"1959","9D","mediumhigh",FALSE,3,3,0,1,2,7
"1960","AH","veryhigh",TRUE,2,2,-1,1,2,5
"1961","2C","low",FALSE,2,1,-1,1,2,4
"1962","2D","low",FALSE,1,0,-1,0,2,2
"1963","KS","veryhigh",FALSE,3,3,2,2,2,10
"1964","TS","high",FALSE,2,2,2,2,2,9
"1965","2S","low",FALSE,1,1,1,2,2,7
"1966","4D","low",FALSE,5,0,1,1,2,5
"1967","7D","mediumlow",TRUE,3,3,3,2,3,10
"1968","7H","mediumlow",FALSE,1,2,2,1,3,7
"1969","AS","veryhigh",FALSE,1,1,0,0,2,2
"1970","TS","high",FALSE,3,1,4,2,1,10
"1971","3H","low",TRUE,1,0,4,0,-1,5
"1972","AS","veryhigh",FALSE,4,2,7,0,0,10
"1973","7D","mediumlow",FALSE,1,1,5,0,-1,6
"1974","AC","veryhigh",FALSE,2,4,3,1,3,10
"1975","KC","veryhigh",FALSE,1,3,3,1,3,9
"1976","6H","mediumlow",FALSE,4,2,3,1,3,8
"1977","5H","low",FALSE,3,1,3,0,2,5
"1978","3S","low",FALSE,5,0,3,6,2,10
"1979","6S","mediumlow",FALSE,2,3,4,0,4,10
"1980","AC","veryhigh",FALSE,2,2,3,-1,1,4
"1981","QH","high",FALSE,2,1,3,-1,1,3
"1982","6C","mediumlow",FALSE,1,0,3,-1,1,2
"1983","9D","mediumhigh",TRUE,4,2,4,1,4,10
"1984","3D","low",TRUE,2,1,4,-1,2,5
"1985","TS","high",FALSE,4,1,1,5,5,10
"1986","AH","veryhigh",FALSE,2,3,3,2,0,10
"1987","JH","high",FALSE,1,2,3,2,0,9
"1988","4C","low",FALSE,5,1,3,1,-1,6
"1989","6C","mediumlow",FALSE,4,0,3,1,-2,4
"1990","6S","mediumlow",TRUE,5,4,2,2,1,10
"1991","5S","low",TRUE,4,3,1,1,0,6
"1992","TS","high",TRUE,2,2,0,0,-1,2
"1993","KC","veryhigh",FALSE,5,3,2,4,2,10
"1994","5C","low",FALSE,4,2,2,4,2,9
"1995","9S","mediumhigh",FALSE,2,1,1,3,1,5
"1996","3H","low",TRUE,1,0,1,3,1,4
"1997","6H","mediumlow",TRUE,3,2,3,2,5,10
"1998","5S","low",FALSE,2,1,3,2,4,8
"1999","8C","mediumhigh",FALSE,2,0,3,2,3,6
"2000","KC","veryhigh",FALSE,1,-1,3,0,3,3
"2001","8D","mediumhigh",FALSE,2,-2,3,0,3,2
"2002","AC","veryhigh",FALSE,3,5,0,6,0,10
"2003","JD","high",FALSE,3,4,0,4,0,7
"2004","QD","high",FALSE,2,3,0,4,-1,5
"2005","4D","low",FALSE,1,2,0,3,-1,3
"2006","3C","low",FALSE,1,1,0,3,-1,2
"2007","QD","high",FALSE,4,5,1,0,6,10
"2008","KD","veryhigh",FALSE,3,4,1,0,6,9
"2009","AD","veryhigh",FALSE,2,3,1,0,4,6
"2010","9H","mediumhigh",FALSE,2,2,1,0,4,5
"2011","5D","low",FALSE,1,1,0,0,4,3
"2012","TC","high",TRUE,1,0,0,0,4,2
"2013","5H","low",TRUE,3,1,4,3,3,10
"2014","3H","low",TRUE,1,0,0,2,1,2
"2015","QC","high",FALSE,3,2,2,2,5,10
"2016","2H","low",TRUE,3,1,1,0,5,6
"2017","8H","mediumhigh",TRUE,2,0,1,-1,5,4
"2018","7D","mediumlow",FALSE,1,-1,1,-1,5,3
"2019","KC","veryhigh",FALSE,1,-2,1,-1,5,2
"2020","AC","veryhigh",FALSE,4,2,5,1,1,10
"2021","JD","high",FALSE,4,1,5,1,1,9
"2022","3S","low",TRUE,1,0,5,0,0,6
"2023","9D","mediumhigh",TRUE,3,2,4,1,4,10
"2024","JS","high",FALSE,2,1,4,1,4,9
"2025","7H","mediumlow",FALSE,2,0,4,1,4,8
"2026","QD","high",TRUE,2,-1,4,1,4,7
"2027","KD","veryhigh",TRUE,1,-2,3,1,2,3
"2028","5C","low",FALSE,1,-3,3,1,2,2
"2029","2S","low",FALSE,5,0,3,4,5,10
"2030","9S","mediumhigh",FALSE,4,1,3,2,6,10
"2031","3H","low",FALSE,2,0,0,0,4,2
"2032","9S","mediumhigh",FALSE,3,3,2,5,1,10
"2033","5C","low",TRUE,3,2,1,5,1,8
"2034","7H","mediumlow",FALSE,2,1,0,5,0,5
"2035","JC","high",TRUE,1,0,0,5,0,4
"2036","7C","mediumlow",TRUE,3,1,5,2,3,10
"2037","4S","low",FALSE,1,0,2,1,0,2
"2038","AH","veryhigh",FALSE,5,2,2,3,5,10
"2039","TC","high",FALSE,3,1,2,3,5,9
"2040","QH","high",FALSE,5,1,3,2,6,10
"2041","3H","low",FALSE,4,0,3,2,6,9
"2042","2H","low",FALSE,2,4,2,3,2,10
"2043","6S","mediumlow",TRUE,4,3,2,2,2,8
"2044","4D","low",FALSE,1,2,1,1,0,3
"2045","AC","veryhigh",FALSE,2,2,4,1,4,10
"2046","7H","mediumlow",FALSE,2,1,4,1,4,9
"2047","AS","veryhigh",FALSE,2,3,1,4,1,10
"2048","AD","veryhigh",TRUE,2,2,1,4,1,9
"2049","5S","low",FALSE,1,1,1,4,1,8
"2050","4H","low",FALSE,1,0,0,3,-1,3
"2051","KS","veryhigh",FALSE,6,1,2,5,4,10
"2052","2S","low",FALSE,5,0,2,5,4,9
"2053","3S","low",FALSE,4,-1,0,5,3,5
"2054","AC","veryhigh",FALSE,4,2,5,0,5,10
"2055","JC","high",FALSE,3,1,5,0,5,9
"2056","3C","low",FALSE,2,0,4,-1,4,5
"2057","6D","mediumlow",FALSE,3,2,2,3,4,10
"2058","AC","veryhigh",FALSE,4,4,2,4,1,10
"2059","QC","high",FALSE,3,3,2,4,1,9
"2060","JC","high",FALSE,2,2,0,2,1,4
"2061","KC","veryhigh",FALSE,1,1,0,1,1,2
"2062","2H","low",FALSE,4,1,4,2,4,10
"2063","4C","low",FALSE,3,0,2,1,3,5
"2064","7H","mediumlow",FALSE,2,-1,1,1,3,3
"2065","QH","high",TRUE,3,4,1,1,3,10
"2066","AS","veryhigh",FALSE,4,3,1,1,3,9
"2067","KS","veryhigh",FALSE,3,2,1,1,3,8
"2068","5C","low",FALSE,1,1,1,1,3,7
"2069","TH","high",TRUE,1,0,-3,1,3,2
"2070","2H","low",TRUE,3,3,0,4,2,10
"2071","5C","low",FALSE,1,2,-1,-1,2,3
"2072","5D","low",TRUE,5,4,1,3,1,10
"2073","JS","high",FALSE,1,3,-1,3,0,6
"2074","5C","low",FALSE,2,2,-1,3,0,5
"2075","TS","high",TRUE,2,1,4,2,5,10
"2076","7C","mediumlow",FALSE,2,0,4,2,5,9
"2077","4S","low",FALSE,3,2,3,2,2,10
"2078","TC","high",TRUE,3,1,2,1,1,6
"2079","9C","mediumhigh",TRUE,2,0,2,1,1,5
"2080","6C","mediumlow",FALSE,1,2,3,2,2,10
"2081","3D","low",TRUE,3,1,3,0,0,5
"2082","4D","low",TRUE,1,0,3,0,-1,3
"2083","JC","high",FALSE,4,3,3,1,4,10
"2084","5D","low",TRUE,3,2,2,0,4,7
"2085","9D","mediumhigh",TRUE,2,1,1,0,3,4
"2086","QS","high",FALSE,6,2,3,5,1,10
"2087","AS","veryhigh",FALSE,5,1,3,5,1,9
"2088","5S","low",FALSE,4,0,3,5,1,8
"2089","QH","high",FALSE,4,4,2,1,2,10
"2090","KH","veryhigh",FALSE,3,3,2,1,2,9
"2091","KS","veryhigh",FALSE,2,2,1,0,2,6
"2092","7C","mediumlow",TRUE,2,1,1,0,2,5
"2093","6S","mediumlow",FALSE,1,0,1,0,1,3
"2094","TS","high",FALSE,2,2,4,1,4,10
"2095","3C","low",FALSE,2,1,4,1,4,9
"2096","5D","low",FALSE,4,0,4,0,3,6
"2097","KC","veryhigh",FALSE,3,4,2,3,0,10
"2098","KD","veryhigh",FALSE,3,3,2,3,0,9
"2099","3H","low",TRUE,3,2,1,3,0,7
"2100","2D","low",FALSE,1,1,-1,3,-1,3
"2101","QC","high",FALSE,5,2,3,3,1,10
"2102","2S","low",FALSE,2,1,2,2,1,7
"2103","4H","low",TRUE,1,0,1,2,0,4
"2104","6S","mediumlow",TRUE,3,2,1,4,2,10
"2105","4C","low",FALSE,2,1,0,1,2,5
"2106","KC","veryhigh",FALSE,2,2,3,3,3,10
"2107","8S","mediumhigh",FALSE,4,4,1,3,1,10
"2108","JH","high",FALSE,1,3,1,3,0,8
"2109","6D","mediumlow",FALSE,1,2,1,3,0,7
"2110","5C","low",TRUE,2,1,1,0,-1,2
"2111","KC","veryhigh",FALSE,4,3,2,2,5,10
"2112","8C","mediumhigh",FALSE,3,2,2,2,4,8
"2113","7C","mediumlow",FALSE,2,1,2,1,2,4
"2114","KH","veryhigh",FALSE,3,2,4,1,4,10
"2115","3S","low",FALSE,3,1,4,1,3,8
"2116","AS","veryhigh",FALSE,2,3,4,1,1,10
"2117","AD","veryhigh",FALSE,1,2,4,1,1,9
"2118","JS","high",FALSE,1,1,4,1,1,8
"2119","AC","veryhigh",FALSE,3,3,0,4,2,10
"2120","KS","veryhigh",FALSE,4,2,0,4,2,9
"2121","JD","high",FALSE,1,1,0,4,2,8
"2122","3S","low",FALSE,3,0,0,4,2,7
"2123","6H","mediumlow",FALSE,4,3,1,1,6,10
"2124","KH","veryhigh",FALSE,3,2,0,1,6,8
"2125","9S","mediumhigh",TRUE,2,1,0,1,6,7
"2126","6C","mediumlow",FALSE,3,0,0,1,5,5
"2127","TH","high",FALSE,2,-1,0,1,5,4
"2128","AS","veryhigh",TRUE,2,2,1,4,4,10
"2129","5D","low",FALSE,4,1,1,4,4,9
"2130","6H","mediumlow",FALSE,2,0,-1,4,3,5
"2131","8D","mediumhigh",FALSE,2,-1,-1,3,2,2
"2132","AS","veryhigh",TRUE,4,4,3,0,4,10
"2133","TH","high",FALSE,3,3,3,0,4,9
"2134","8C","mediumhigh",FALSE,3,2,3,0,4,8
"2135","2C","low",FALSE,1,1,3,-1,3,5
"2136","9S","mediumhigh",TRUE,1,0,3,-2,3,3
"2137","KC","veryhigh",FALSE,2,2,4,4,1,10
"2138","KH","veryhigh",FALSE,4,1,3,3,1,7
"2139","7C","mediumlow",FALSE,1,0,3,3,1,6
"2140","QS","high",FALSE,4,4,2,2,1,10
"2141","3D","low",FALSE,2,3,2,2,1,9
"2142","6D","mediumlow",FALSE,1,2,2,2,0,7
"2143","9S","mediumhigh",FALSE,2,1,2,0,0,4
"2144","5H","low",FALSE,1,0,1,0,0,2
"2145","8D","mediumhigh",FALSE,3,2,3,2,4,10
"2146","3C","low",FALSE,2,1,3,2,4,9
"2147","3H","low",TRUE,2,0,2,2,4,7
"2148","JD","high",FALSE,2,-1,2,2,3,5
"2149","KS","veryhigh",FALSE,5,1,2,2,7,10
"2150","2S","low",FALSE,4,0,2,2,7,9
"2151","KC","veryhigh",FALSE,3,3,4,0,2,10
"2152","TD","high",FALSE,2,2,4,0,2,9
"2153","2H","low",FALSE,3,1,4,0,2,8
"2154","JH","high",FALSE,2,0,3,0,2,6
"2155","KD","veryhigh",FALSE,1,-1,3,0,2,5
"2156","9H","mediumhigh",FALSE,1,-2,2,0,1,2
"2157","AD","veryhigh",FALSE,3,4,0,3,4,10
"2158","9S","mediumhigh",TRUE,5,3,0,3,4,9
"2159","5D","low",FALSE,1,2,0,3,1,5
"2160","5S","low",TRUE,2,1,0,3,1,4
"2161","3S","low",TRUE,1,0,0,3,1,3
"2162","5H","low",FALSE,2,-1,0,3,1,2
"2163","TD","high",FALSE,2,4,2,3,0,10
"2164","3H","low",FALSE,3,3,2,2,-1,7
"2165","KH","veryhigh",FALSE,1,2,1,2,-2,4
"2166","3C","low",TRUE,2,1,1,1,-2,2
"2167","6S","mediumlow",FALSE,5,2,2,6,1,10
"2168","KH","veryhigh",TRUE,1,3,4,0,4,10
"2169","AD","veryhigh",FALSE,5,2,4,0,4,9
"2170","KS","veryhigh",FALSE,3,1,4,0,4,8
"2171","8D","mediumhigh",FALSE,4,0,4,0,4,7
"2172","9D","mediumhigh",FALSE,3,-1,4,0,3,5
"2173","2C","low",FALSE,1,3,4,0,2,10
"2174","QD","high",FALSE,4,2,3,0,1,7
"2175","8D","mediumhigh",FALSE,3,1,2,0,1,5
"2176","3H","low",TRUE,1,0,1,0,0,2
"2177","AS","veryhigh",FALSE,4,2,1,3,5,10
"2178","9H","mediumhigh",TRUE,2,1,1,3,5,9
"2179","2D","low",FALSE,3,0,1,2,4,6
"2180","8D","mediumhigh",FALSE,4,2,2,3,2,10
"2181","8S","mediumhigh",FALSE,2,1,0,1,1,4
"2182","2D","low",FALSE,6,2,4,3,2,10
"2183","AC","veryhigh",FALSE,3,1,1,3,7,10
"2184","4S","low",FALSE,3,0,1,3,7,9
"2185","KS","veryhigh",FALSE,2,2,2,4,3,10
"2186","5C","low",FALSE,2,1,1,4,2,7
"2187","3H","low",FALSE,2,0,1,3,0,3
"2188","6D","mediumlow",FALSE,5,2,3,3,3,10
"2189","AS","veryhigh",FALSE,4,1,2,3,3,8
"2190","7D","mediumlow",FALSE,4,0,2,3,3,7
"2191","4D","low",FALSE,3,-1,2,2,3,5
"2192","6C","mediumlow",TRUE,1,1,5,1,4,10
"2193","2D","low",FALSE,3,0,3,1,3,6
"2194","AH","veryhigh",FALSE,2,3,3,1,4,10
"2195","4D","low",FALSE,2,2,3,1,4,9
"2196","TH","high",FALSE,1,1,2,1,4,7
"2197","JC","high",FALSE,4,2,3,3,4,10
"2198","7H","mediumlow",FALSE,2,1,1,2,0,2
"2199","AH","veryhigh",FALSE,3,2,5,1,0,10
"2200","6D","mediumlow",FALSE,4,1,5,1,0,9
"2201","5D","low",FALSE,2,0,3,-1,-1,3
"2202","6D","mediumlow",FALSE,3,3,1,2,5,10
"2203","JH","high",FALSE,2,2,1,2,5,9
"2204","7S","mediumlow",FALSE,3,1,1,1,4,6
"2205","QD","high",FALSE,1,0,0,1,3,3
"2206","KC","veryhigh",FALSE,1,4,0,3,2,10
"2207","JS","high",FALSE,4,3,0,3,2,9
"2208","4D","low",FALSE,2,2,0,3,2,8
"2209","6S","mediumlow",FALSE,2,1,-1,3,0,4
"2210","4H","low",TRUE,1,0,-1,2,0,2
"2211","6H","mediumlow",TRUE,3,1,3,4,1,10
"2212","2H","low",TRUE,1,0,1,2,0,4
"2213","8C","mediumhigh",FALSE,2,3,2,3,0,10
"2214","9D","mediumhigh",FALSE,2,2,2,2,0,8
"2215","JH","high",TRUE,2,1,1,2,-2,4
"2216","7H","mediumlow",TRUE,1,0,1,2,-2,3
"2217","9S","mediumhigh",FALSE,2,-1,1,2,-2,2
"2218","8H","mediumhigh",FALSE,3,4,2,3,0,10
"2219","7H","mediumlow",FALSE,2,3,2,2,0,8
"2220","9C","mediumhigh",TRUE,1,2,2,-1,-2,2
"2221","QS","high",FALSE,4,3,3,2,3,10
"2222","9S","mediumhigh",FALSE,3,2,2,2,3,8
"2223","5S","low",FALSE,2,1,1,1,1,3
"2224","6D","mediumlow",FALSE,1,2,3,3,3,10
"2225","5C","low",FALSE,2,1,2,2,3,7
"2226","6H","mediumlow",TRUE,1,0,1,2,3,5
"2227","5H","low",FALSE,3,3,2,1,5,10
"2228","6H","mediumlow",FALSE,2,2,2,0,5,8
"2229","8D","mediumhigh",FALSE,1,1,2,0,3,5
"2230","5C","low",TRUE,3,3,4,1,3,10
"2231","9D","mediumhigh",FALSE,3,2,4,0,3,8
"2232","9C","mediumhigh",TRUE,2,1,3,-1,2,4
"2233","TC","high",TRUE,1,0,3,-1,2,3
"2234","2S","low",FALSE,1,-1,3,-1,2,2
"2235","AC","veryhigh",FALSE,3,3,2,3,0,10
"2236","4C","low",FALSE,2,2,2,3,0,9
"2237","TH","high",FALSE,2,1,1,2,-1,5
"2238","AH","veryhigh",FALSE,3,4,2,4,1,10
"2239","AD","veryhigh",FALSE,4,3,2,4,1,9
"2240","AC","veryhigh",FALSE,1,2,2,4,1,8
"2241","6H","mediumlow",FALSE,2,1,2,4,1,7
"2242","2D","low",FALSE,3,0,1,4,1,5
"2243","AC","veryhigh",FALSE,5,2,3,4,2,10
"2244","QC","high",FALSE,4,1,3,4,2,9
"2245","2H","low",FALSE,1,0,3,4,2,8
"2246","KD","veryhigh",FALSE,3,4,3,2,2,10
"2247","9D","mediumhigh",FALSE,2,3,3,2,2,9
"2248","2D","low",FALSE,1,2,3,2,2,8
"2249","KC","veryhigh",FALSE,1,1,2,2,2,6
"2250","QD","high",FALSE,2,3,3,4,1,10
"2251","5S","low",FALSE,2,2,3,4,1,9
"2252","TH","high",FALSE,2,1,3,2,1,6
"2253","3H","low",FALSE,5,3,2,3,0,10
"2254","6H","mediumlow",FALSE,4,2,2,3,-1,8
"2255","8C","mediumhigh",FALSE,1,1,0,3,-1,5
"2256","TH","high",FALSE,3,0,-1,3,-1,3
"2257","9C","mediumhigh",FALSE,3,2,3,5,1,10
"2258","6S","mediumlow",FALSE,1,1,3,4,1,8
"2259","5H","low",TRUE,1,0,2,3,-1,3
"2260","8D","mediumhigh",FALSE,3,0,4,4,1,10
"2261","6H","mediumlow",FALSE,4,-1,3,4,1,8
"2262","9H","mediumhigh",FALSE,2,-2,2,3,0,4
"2263","AC","veryhigh",TRUE,4,4,2,4,1,10
"2264","JC","high",TRUE,3,3,2,4,1,9
"2265","5H","low",FALSE,3,1,3,3,5,10
"2266","2S","low",FALSE,1,0,2,2,3,5
"2267","3H","low",FALSE,1,-1,2,2,2,3
